GEO_ID,NAME,Median income (dollars)!!Estimate!!Households,Total!!Estimate!!Households,Median income (dollars)!!Estimate!!One race!!Black or African American,Median income (dollars)!!Estimate!!One race!!American Indian and Alaska Native,Median income (dollars)!!Estimate!!One race!!Asian,Median income (dollars)!!Estimate!!Hispanic or Latino origin (of any race),"Median income (dollars)!!Estimate!!White alone, not Hispanic or Latino",Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years,Median income (dollars)!!Estimate!!HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over,Median income (dollars)!!Estimate!!FAMILIES!!Families,Median income (dollars)!!Estimate!!NONFAMILY HOUSEHOLDS!!Nonfamily households
17089,"Kane County, Illinois",70359,175512,36285,N,90903,48775,85577,43233,66803,91384,51896,85373,40165
17091,"Kankakee County, Illinois",53850,38755,26813,-,N,47649,58854,39152,61950,64906,34414,64432,31281
17093,"Kendall County, Illinois",85979,38557,51192,-,95759,83100,87685,77182,81203,102421,40063,90787,60382
17097,"Lake County, Illinois",82113,242179,42460,100451,105527,51475,92467,27839,77109,103082,57726,97699,43555
17099,"LaSalle County, Illinois",51936,44951,68007,-,-,40605,52753,25547,53255,64793,37309,64682,30496
17111,"McHenry County, Illinois",80125,111124,64762,-,88615,67009,81176,49891,80300,94737,51625,91043,50086
17113,"McLean County, Illinois",65304,66340,27092,-,92425,39849,70700,23867,68682,90545,52059,86952,32085
17115,"Macon County, Illinois",48040,44429,18980,-,N,45000,53365,16990,48166,63376,41499,63303,30527
17119,"Madison County, Illinois",52664,106573,36797,N,19426,36879,54780,29191,55856,62770,40384,65893,33804
17143,"Peoria County, Illinois",53837,75317,27271,80829,92606,31358,59256,17417,55287,66052,42397,70124,34091
17161,"Rock Island County, Illinois",50542,60000,33462,-,67222,48418,52806,30037,51741,67773,39523,62222,31689
17163,"St. Clair County, Illinois",50347,101743,30294,-,79120,39992,61977,22370,59414,64080,35504,69189,27964
17167,"Sangamon County, Illinois",57576,83023,30817,86268,75000,61484,61446,18333,56231,72050,44410,73530,37723
17179,"Tazewell County, Illinois",57020,53902,N,-,74054,N,57825,29615,66529,69612,46923,78035,36300
17183,"Vermilion County, Illinois",45098,30927,27169,21117,52172,35261,48055,15350,42311,55472,42316,55361,31085
17197,"Will County, Illinois",75992,224646,48445,N,114282,56745,83201,46003,81103,90199,46555,90239,41859
17199,"Williamson County, Illinois",48736,25680,110332,73229,221481,176029,48409,12240,55147,57373,36952,60849,24089
17201,"Winnebago County, Illinois",49578,113695,32026,N,76804,40824,52864,27667,51378,61791,36915,62212,29588
18003,"Allen County, Indiana",49754,142476,30734,40708,37486,39329,54120,27552,53291,57695,39549,61227,30395
18005,"Bartholomew County, Indiana",54447,31131,52161,-,N,N,53043,21414,65614,68036,37978,67481,35261
18019,"Clark County, Indiana",51828,44263,36734,N,-,N,53045,32024,70255,51323,42450,66917,34553
18035,"Delaware County, Indiana",40606,45278,27018,-,N,N,41279,16952,51266,52634,35765,55251,24168
18039,"Elkhart County, Indiana",49556,68498,25605,50468,69402,28847,53179,25857,52612,60356,36531,58019,30468
18043,"Floyd County, Indiana",58096,29246,12629,-,88401,48966,61639,20987,62148,73479,40932,73014,29035
18053,"Grant County, Indiana",38645,25137,23547,-,-,24946,41357,24865,42080,46264,32675,51231,24062
18057,"Hamilton County, Indiana",90613,113267,67681,-,152283,66216,90241,35378,97544,103063,52657,109790,47985
18059,"Hancock County, Indiana",69968,27593,92229,-,-,-,68514,68189,70681,78949,55806,82521,37043
18063,"Hendricks County, Indiana",73050,56088,45509,-,77344,58692,75640,35304,76937,85581,37496,86598,35343
18067,"Howard County, Indiana",46793,34714,20053,-,85689,N,49069,13479,48953,65224,37183,60855,29751
18081,"Johnson County, Indiana",68744,54458,75166,-,102303,N,68400,37234,72357,83506,44661,79849,39141
18085,"Kosciusko County, Indiana",52888,29867,48920,-,N,63490,52277,49889,60618,62902,36866,59307,37641
18089,"Lake County, Indiana",50582,186564,33651,81607,78069,49894,58796,21849,50995,63710,40088,61500,31400
18091,"LaPorte County, Indiana",45838,43169,24257,-,-,44771,49729,29515,41613,57474,39077,57320,28163
18095,"Madison County, Indiana",45257,51421,29863,-,-,65543,46734,27771,46678,49779,41138,54822,27779
18097,"Marion County, Indiana",41226,365296,30826,54205,48650,31258,49820,25773,41816,48029,33933,55378,30490
18105,"Monroe County, Indiana",45062,54598,27778,-,"2,500-",36602,48426,13491,48916,66083,46758,71942,25322
18109,"Morgan County, Indiana",58755,25033,-,-,-,103161,58585,45452,68322,64482,48184,66427,40396
18127,"Porter County, Indiana",63807,62424,43837,-,N,61754,64865,30628,70227,80256,43633,76073,37344
18141,"St. Joseph County, Indiana",46552,98835,30717,37426,N,37513,51015,31393,48688,57201,35677,60067,30315
18157,"Tippecanoe County, Indiana",50224,69857,20741,N,26429,42444,53749,18899,55965,66285,46006,67004,31621
18163,"Vanderburgh County, Indiana",42564,73991,22917,-,N,34542,45681,21391,47446,52479,31598,58645,26131
18167,"Vigo County, Indiana",38632,41981,25500,-,N,N,39544,17863,42059,47500,36274,53381,21985
18177,"Wayne County, Indiana",42160,24238,N,-,"250,000+",-,42682,31406,41145,51910,33700,50228,23842
19013,"Black Hawk County, Iowa",50169,52253,26320,-,35043,35802,52643,26931,54289,63178,42571,63025,31950
19049,"Dallas County, Iowa",78634,29188,-,-,101214,51659,79430,45949,82398,103264,46812,101998,41584
19061,"Dubuque County, Iowa",58487,37784,11333,-,N,N,60883,19714,69391,66950,41953,71284,30673
19103,"Johnson County, Iowa",55913,55711,25826,N,45872,N,61613,13851,58676,83908,55605,82576,30158
19113,"Linn County, Iowa",57073,89164,23479,58829,N,N,58979,26398,66063,70108,40676,77146,31766
19153,"Polk County, Iowa",60176,182948,28173,N,57238,40063,63548,31222,61367,71834,43481,71481,37827
19155,"Pottawattamie County, Iowa",53117,37126,N,-,100344,29467,54884,30640,57976,65786,41253,69717,34074
19163,"Scott County, Iowa",57831,68835,50927,-,75562,40899,60315,29540,61503,69348,44350,71326,31780
19169,"Story County, Iowa",50811,37264,-,-,20592,35948,52110,21926,60303,76645,50523,75697,32183
19193,"Woodbury County, Iowa",51146,38023,N,N,N,32978,55350,33188,53769,61802,35021,61639,28687
20015,"Butler County, Kansas",60714,25546,131672,-,-,N,60467,26807,56158,84382,40210,74723,32435
20045,"Douglas County, Kansas",52964,42817,N,N,35143,N,58556,20526,62204,74972,42934,82967,25899
20091,"Johnson County, Kansas",82892,222277,49333,80398,85484,54430,87802,41438,86243,101740,57854,102020,45622
20103,"Leavenworth County, Kansas",60423,27298,48104,-,105475,52134,63001,22393,58239,83670,43701,70066,35328
20161,"Riley County, Kansas",46677,26438,45776,N,30378,31624,51104,21584,52788,56949,58449,70217,31214
20173,"Sedgwick County, Kansas",50840,193145,26795,51856,59169,35445,56056,23096,51189,60738,41437,64848,28445
20177,"Shawnee County, Kansas",51123,71370,26024,N,81632,35716,56337,23906,54713,66243,41323,65603,30382
20209,"Wyandotte County, Kansas",41800,59281,31417,48410,36755,38741,49231,31290,45771,43121,33876,49728,27367
21015,"Boone County, Kentucky",67047,45831,37732,-,N,N,70086,34455,73149,85094,45684,79089,33416
21029,"Bullitt County, Kentucky",53434,28860,-,-,-,N,53419,43285,64952,56033,38992,61385,29934
21037,"Campbell County, Kentucky",51208,35682,31055,-,37862,22924,52082,23488,58523,60889,37749,66916,33747
21047,"Christian County, Kentucky",39827,25346,28668,N,71389,47438,41292,47108,37306,40216,39039,45611,25152
21059,"Daviess County, Kentucky",48791,39395,33008,-,N,N,51382,28156,47635,57448,36642,61007,27640
21067,"Fayette County, Kentucky",51948,129088,30538,23804,61917,35591,60343,22151,54832,66742,44123,67855,31433
21093,"Hardin County, Kentucky",49229,41389,40502,N,N,34033,50632,22161,49621,59115,37220,59553,30218
21111,"Jefferson County, Kentucky",51259,308588,31402,50430,66196,46378,57493,25817,55107,60260,39957,66499,32390
21117,"Kenton County, Kentucky",52043,63060,28051,-,66332,34477,53831,27861,54363,69361,39865,67908,35417
21145,"McCracken County, Kentucky",51114,27857,31304,-,-,86870,54356,25213,57303,55158,36727,66211,27125
21151,"Madison County, Kentucky",45383,32363,N,-,-,42286,44860,16583,56480,51456,36104,62500,27993
21195,"Pike County, Kentucky",33321,25561,-,-,-,-,32662,20708,34011,38902,24923,41415,14720
21227,"Warren County, Kentucky",44679,45771,29870,31950,39104,34615,49063,21003,54593,51362,36037,56539,25332
22005,"Ascension Parish, Louisiana",76632,40610,56029,-,95944,79360,80502,68851,91029,90419,42906,91749,39367
22015,"Bossier Parish, Louisiana",56140,48942,38745,60894,53615,54886,62397,32542,65444,61006,30965,66080,30106
22017,"Caddo Parish, Louisiana",41040,95857,27801,N,46198,35759,58539,25671,36523,51766,34831,55714,25052
22019,"Calcasieu Parish, Louisiana",45767,77182,29848,N,61544,42366,54898,43125,52289,55809,36167,56337,28795
22033,"East Baton Rouge Parish, Louisiana",50519,168609,35190,N,96377,55799,70116,22759,51895,64296,44294,66322,31851
22045,"Iberia Parish, Louisiana",46365,26167,26441,-,90625,30783,58834,30310,45249,55344,34561,54691,24438
22051,"Jefferson Parish, Louisiana",49576,168889,35660,61998,51865,40191,59150,31954,47580,59484,41741,59734,33378
22055,"Lafayette Parish, Louisiana",51981,90285,26363,-,66049,33670,65263,16402,66831,60427,31743,69544,28259
22057,"Lafourche Parish, Louisiana",52589,36907,33095,N,N,35759,56637,21700,60352,59455,31017,59169,24546
22063,"Livingston Parish, Louisiana",58677,48320,N,-,N,123116,59973,26375,80153,72684,28257,73842,28108
22071,"Orleans Parish, Louisiana",39077,156591,26819,40047,48866,37940,66607,15004,39087,44756,33586,55450,26886
22073,"Ouachita Parish, Louisiana",36709,56858,23773,N,N,N,51310,20398,42153,38884,31531,49278,23096
22079,"Rapides Parish, Louisiana",43222,47411,24658,26725,N,25467,52909,24611,48670,48792,34404,52052,25698
22097,"St. Landry Parish, Louisiana",30286,30512,18307,-,-,68165,41784,25647,33393,37614,25135,41790,18781
22103,"St. Tammany Parish, Louisiana",63180,90895,40161,33384,93431,64474,64475,26381,70138,75350,38718,74707,30997
22105,"Tangipahoa Parish, Louisiana",42962,46263,22292,-,-,37632,55628,18221,47631,56846,33597,60091,25379
22109,"Terrebonne Parish, Louisiana",41786,40641,18823,N,N,37305,48382,30099,61576,45413,24810,56827,22210
23001,"Androscoggin County, Maine",50338,45138,10246,-,44862,53488,51095,47763,52392,60170,33191,60671,27320
23003,"Aroostook County, Maine",36596,29372,-,21078,N,N,36770,27518,44052,49397,24729,53280,18199
23005,"Cumberland County, Maine",64215,115378,N,N,51021,88006,66048,34616,70699,77898,44794,82817,37667
23011,"Kennebec County, Maine",51335,51121,N,N,N,30643,51394,40663,53723,62635,34479,62890,31148
23019,"Penobscot County, Maine",44173,59099,N,33675,98061,N,44059,19690,53482,51254,31583,59355,22750
23031,"York County, Maine",61613,80852,57859,N,29897,58341,61967,33327,62335,71784,47859,72222,37523
24001,"Allegany County, Maryland",38281,27473,18292,-,N,-,38695,18409,41640,48923,28888,51938,22690
24003,"Anne Arundel County, Maryland",91230,205983,75081,N,98700,72924,97339,45444,91184,106827,63524,102426,60710
24005,"Baltimore County, Maryland",68775,311976,61215,45369,73661,61997,72257,40193,73069,85595,48406,85259,45305
24009,"Calvert County, Maryland",106247,31170,67161,-,76691,161293,113440,66923,96067,132447,74862,120327,71059
24013,"Carroll County, Maryland",84887,60086,85516,-,76086,N,84988,37379,97002,105511,49190,102431,37987
24015,"Cecil County, Maryland",70676,38245,42097,-,N,53247,72652,32185,92820,74754,48547,85342,42786
24017,"Charles County, Maryland",88700,54855,82956,78097,141230,110385,91219,54274,88572,110703,61990,100966,57251
24021,"Frederick County, Maryland",83819,89947,66130,N,92600,62434,90455,42288,82967,102005,56385,101203,45749
24025,"Harford County, Maryland",78050,92662,60207,N,59061,70194,81514,39192,81780,95525,46944,91523,41752
24027,"Howard County, Maryland",110892,110320,88082,70625,125654,82294,119866,62420,111544,132088,78313,128398,67348
24031,"Montgomery County, Maryland",98917,371458,63862,80068,105487,68126,122191,49143,92431,123263,76406,118567,60688
24033,"Prince George's County, Maryland",76741,304539,77320,46692,75061,60451,91542,34281,73353,86478,65920,87493,55474
24037,"St. Mary's County, Maryland",85163,39029,59253,-,86271,72089,96018,61112,95404,99613,50929,98119,61336
24043,"Washington County, Maryland",55979,55944,28541,N,N,35098,60284,40850,68794,66855,37944,69117,34776
24045,"Wicomico County, Maryland",54781,38031,42311,-,73896,N,59126,17350,54830,67929,50660,68103,34160
24510,"Baltimore city, Maryland",44165,238400,32704,60109,46198,46291,69022,30383,51902,47414,30045,53340,31431
25001,"Barnstable County, Massachusetts",66102,97451,56680,-,N,62368,66647,21988,75293,71369,58648,81817,40825
25003,"Berkshire County, Massachusetts",50765,55497,26226,-,23938,36496,52980,24252,52710,62614,41276,65297,28791
25005,"Bristol County, Massachusetts",60183,215123,46121,-,70515,27608,63879,27336,69452,73254,36430,76300,32460
25009,"Essex County, Massachusetts",68455,288149,51165,N,91441,38919,76463,31062,71692,90967,43407,90231,37615
25011,"Franklin County, Massachusetts",58613,30207,"2,500-",-,98462,30526,59508,37714,61547,66361,43688,70099,37029
25013,"Hampden County, Massachusetts",51514,175526,40353,17902,52938,23719,62338,20636,52924,67301,36271,65751,31888
25015,"Hampshire County, Massachusetts",60583,58093,15911,N,56044,37525,62281,20466,57899,77292,43778,88316,38099
25017,"Middlesex County, Massachusetts",90267,584491,45949,N,101521,52616,95769,45154,100783,108186,52587,111610,52100
25021,"Norfolk County, Massachusetts",94039,260415,64210,-,90299,91444,97191,33461,102235,117077,52335,118808,47606
25023,"Plymouth County, Massachusetts",75080,182467,36510,-,55402,41229,81963,42718,80999,95602,47036,91464,39044
25025,"Suffolk County, Massachusetts",56771,300841,40550,N,34160,35476,80109,30507,72800,61683,25452,62969,48915
25027,"Worcester County, Massachusetts",65753,301713,40537,31817,71930,39118,70020,26205,71468,81597,39052,84077,35202
26005,"Allegan County, Michigan",55250,42079,N,91599,-,45414,56070,55712,62344,62167,35218,62208,33685
26017,"Bay County, Michigan",46560,42799,N,71306,113988,39055,48128,26399,55010,55528,34590,57331,27221
26021,"Berrien County, Michigan",46649,64279,27885,56538,N,40733,50241,27909,50116,59767,36912,57732,30055
26025,"Calhoun County, Michigan",43084,53076,21227,N,41521,26267,49128,27929,50224,54270,31616,52055,25319
26037,"Clinton County, Michigan",63764,29072,27262,N,"2,500-",N,65364,34429,80444,72451,43507,78253,36079
26045,"Eaton County, Michigan",56005,43551,38624,N,N,46816,58281,34263,57132,63286,49054,72691,36802
26049,"Genesee County, Michigan",44025,163488,27090,N,105921,61700,48540,24014,47251,49825,38646,54952,28423
26055,"Grand Traverse County, Michigan",55013,36952,-,N,41655,62133,54577,34545,62153,55578,37817,70145,32580
26065,"Ingham County, Michigan",47082,111265,31345,90431,47857,41613,52048,17355,52608,55700,47756,64996,31130
26073,"Isabella County, Michigan",40838,24246,N,59846,N,39091,41860,16511,44877,59490,45313,61836,22365
26075,"Jackson County, Michigan",50783,59292,21513,52004,86983,40887,54901,26014,48852,62158,43615,59210,31082
26077,"Kalamazoo County, Michigan",52164,101228,30333,N,41353,42927,56280,23459,56708,70364,41473,68269,31233
26081,"Kent County, Michigan",54340,237259,28385,45365,54893,36603,60168,23774,60007,65662,41871,66321,33480
26087,"Lapeer County, Michigan",57762,32708,-,60439,-,40446,58133,16688,64486,70910,42696,65722,30646
26091,"Lenawee County, Michigan",48279,37016,N,90419,-,41071,48714,27234,52290,53066,35963,56102,30856
26093,"Livingston County, Michigan",76455,71100,N,N,185161,61014,76509,36283,81359,90948,51044,88383,40980
26099,"Macomb County, Michigan",54640,341532,36495,26711,69544,47906,56698,33730,60421,66167,42232,67744,34426
26103,"Marquette County, Michigan",48259,25498,-,45930,-,N,49684,27000,51992,57756,43253,59638,29471
26111,"Midland County, Michigan",59292,32977,"2,500-",-,120307,64399,59189,22978,64386,66770,50412,69639,32931
26115,"Monroe County, Michigan",54396,58886,N,48412,135987,37405,54691,35360,65932,71711,37940,71210,29623
26121,"Muskegon County, Michigan",47453,63215,21128,34085,-,55909,52516,14256,50934,56000,40162,56302,27948
26125,"Oakland County, Michigan",69998,497819,46895,53029,103842,55284,72723,33194,74923,86027,50984,90742,40607
26139,"Ottawa County, Michigan",61012,98598,32690,35287,60370,51367,62222,41055,67264,76566,41917,73106,29727
26145,"Saginaw County, Michigan",43383,77211,23961,115203,N,27756,50740,8665,44866,51526,37431,53636,26071
26147,"St. Clair County, Michigan",51127,63571,N,N,N,49871,51437,36933,52267,66587,39295,64625,28949
26155,"Shiawassee County, Michigan",51839,27036,-,-,-,51629,52150,43151,55845,59713,42269,60771,29119
26159,"Van Buren County, Michigan",48034,28564,N,N,-,43365,51297,31278,54884,57449,33971,60704,28183
26161,"Washtenaw County, Michigan",61977,138099,36186,71215,52275,51669,69876,29921,66597,81680,53051,88162,37916
26163,"Wayne County, Michigan",41557,667521,28195,26828,59836,32727,55598,23395,41084,51245,34461,52657,26634
27003,"Anoka County, Minnesota",73382,126823,47465,52005,72696,45377,76588,37449,80648,84777,47973,83720,42466
27013,"Blue Earth County, Minnesota",48350,25802,N,-,N,21763,53013,26964,60250,66859,36972,70304,27594
27019,"Carver County, Minnesota",92653,35232,78002,-,185484,53483,93630,50225,100706,105584,46749,104641,43582
27037,"Dakota County, Minnesota",77196,158944,47376,55176,82642,42040,81204,46809,81814,92624,48023,91332,46971
27053,"Hennepin County, Minnesota",68935,499754,27542,32500,81483,45163,77328,32670,72437,84613,47452,92186,43485
27109,"Olmsted County, Minnesota",69973,58101,26144,66497,97456,55789,70251,35270,78521,80766,49915,87882,35046
27123,"Ramsey County, Minnesota",57384,207066,30227,N,50574,42880,65303,35163,57329,72333,45956,75310,39183
27131,"Rice County, Minnesota",57323,22745,37797,-,N,48064,61014,36383,61427,77949,40870,74110,35318
27137,"St. Louis County, Minnesota",50124,84010,13454,28561,N,26766,50980,29187,59781,60177,35399,68121,29699
27139,"Scott County, Minnesota",92506,47643,N,N,56669,38684,95603,38788,98802,103978,46935,101214,39287
27141,"Sherburne County, Minnesota",80088,31692,-,-,-,N,80604,43186,92432,90765,35148,91054,44911
27145,"Stearns County, Minnesota",55030,58737,19912,-,N,31128,56860,32114,57915,70984,40293,67421,34561
27163,"Washington County, Minnesota",87995,92128,56199,-,103029,52148,89493,32933,95470,100966,54210,101712,47578
27171,"Wright County, Minnesota",76306,47010,-,-,N,32436,75433,60926,79624,100750,39878,86116,36834
28033,"DeSoto County, Mississippi",60394,62100,45785,-,N,46480,65544,22022,70109,66905,41418,72345,32558
28035,"Forrest County, Mississippi",33779,28564,23543,-,6314,N,45449,15688,36855,38404,33814,45276,19722
28047,"Harrison County, Mississippi",42297,77951,32645,53191,52879,41439,48193,32270,42073,51637,37428,48591,31381
28049,"Hinds County, Mississippi",39002,88812,32808,-,88681,12733,56952,16866,34485,51665,32082,49582,24127
28059,"Jackson County, Mississippi",45596,49984,28532,53702,N,42202,54472,44236,48671,46865,36811,59477,24098
28067,"Jones County, Mississippi",32856,25316,22170,-,-,23571,37871,37035,32331,41358,26457,41811,18894
28075,"Lauderdale County, Mississippi",37676,29345,23959,-,51250,N,51083,29921,45406,38415,29692,44014,22541
28081,"Lee County, Mississippi",39581,34136,25005,-,-,31322,48812,21981,51803,42093,29398,53176,20056
28089,"Madison County, Mississippi",67907,38511,43540,N,88314,39505,87237,48576,67456,95406,44331,85509,36245
28121,"Rankin County, Mississippi",57500,55004,45013,-,71077,62463,61647,17155,62075,70736,34435,71592,33798
29019,"Boone County, Missouri",50520,69152,32939,N,26464,40234,54306,11654,55998,67000,46512,72446,28222
29021,"Buchanan County, Missouri",49302,32738,60475,23769,-,27425,50492,23905,48719,62271,39621,60612,32472
29031,"Cape Girardeau County, Missouri",49731,28756,N,-,"2,500-",28641,51929,20560,59342,64525,35398,67464,30999
29037,"Cass County, Missouri",62561,38454,N,61408,-,51943,63058,41512,74184,75572,40927,74952,31362
29043,"Christian County, Missouri",53730,30031,-,31060,N,40315,54460,21396,59332,55915,39782,61487,27947
29047,"Clay County, Missouri",65090,88959,55323,65540,83996,62879,65392,33368,70956,73688,45133,79292,38360
29051,"Cole County, Missouri",56855,29711,33406,-,N,N,59499,34726,56527,68888,48713,76383,32634
29071,"Franklin County, Missouri",48694,41308,96009,-,-,N,49037,31151,58602,59009,36357,60470,25408
29077,"Greene County, Missouri",43675,119771,22081,62578,N,32966,45909,22771,44381,58448,36784,54787,30261
29095,"Jackson County, Missouri",48212,280899,33745,72673,46633,34897,56650,25769,51374,57581,37439,62387,31657
29097,"Jasper County, Missouri",44314,46145,21865,40716,N,42267,45094,31270,51654,47938,34281,52425,29176
29099,"Jefferson County, Missouri",58704,82734,35755,N,66607,37860,59236,33465,61031,65505,39717,66490,30321
29165,"Platte County, Missouri",70837,38786,51238,-,75484,57243,75340,26453,71510,101795,49153,85916,41866
29183,"St. Charles County, Missouri",73116,142900,45837,86594,85607,80030,74985,40543,76704,91102,47647,86886,40677
29187,"St. Francois County, Missouri",42863,24741,25240,-,-,108629,43199,32359,47432,51125,34656,51125,29918
29189,"St. Louis County, Missouri",61516,398948,40160,N,85007,61291,69242,29810,62520,79902,46120,80063,36615
29510,"St. Louis city, Missouri",38397,141312,25631,-,38700,31244,53943,19089,46936,38533,28015,49992,30707
30013,"Cascade County, Montana",45606,34375,53780,9762,48217,31847,47222,27876,51010,50706,32417,59578,23464
30029,"Flathead County, Montana",46899,37307,-,33012,-,87512,46617,30042,62173,51104,32298,59165,25080
30031,"Gallatin County, Montana",57535,40692,-,N,"2,500-",39572,58401,26673,59608,67478,55713,77033,35909
30049,"Lewis and Clark County, Montana",58796,27312,-,31422,N,36009,63044,25208,66724,68342,53822,72106,37394
30063,"Missoula County, Montana",42815,47910,-,32747,N,27805,44939,18349,50779,53568,41140,66801,27761
30111,"Yellowstone County, Montana",58026,62847,55098,44221,90417,35206,59119,33909,65552,61933,39078,67966,36547
31055,"Douglas County, Nebraska",58359,212285,28587,26093,44686,39439,66698,33867,61155,70686,42407,75759,35794
31109,"Lancaster County, Nebraska",53807,120671,36432,N,56103,46802,56221,22312,56979,70083,44541,74424,33548
31153,"Sarpy County, Nebraska",73518,64495,78106,39184,87424,66830,74046,32730,76266,90763,44738,86129,37154
32003,"Clark County, Nevada",51552,740966,36508,46298,59149,44751,58754,31119,51868,60219,42115,61465,34384
32031,"Washoe County, Nevada",56382,172751,35779,40645,74367,48033,60300,34822,60127,68279,43535,69707,35874
33005,"Cheshire County, New Hampshire",61780,29657,28583,-,64393,N,61429,19698,62861,81730,44399,80009,36107
33009,"Grafton County, New Hampshire",58183,35380,88300,49171,64755,88050,57336,35795,64215,70610,44472,75081,40189
33011,"Hillsborough County, New Hampshire",74323,156678,28168,-,122805,54327,76053,42022,81276,85897,46887,89320,42917
33013,"Merrimack County, New Hampshire",68566,55235,N,N,140994,126404,67690,29125,71262,82405,47295,83395,35159
33015,"Rockingham County, New Hampshire",87960,118789,99163,-,62131,87438,88666,62488,97589,103127,55739,101214,51305
